	ca4a	ca4b	ca5a	ca5b	ca6a	ca6b	cb4a	cb4b	cb5a	cb5b	cb6a	cb6b	wa4a	wa4b	wa5a	wa5b	wa6a	wa6b	wb4a	wb4b	wb5a	wb5b	wb6a	wb6b
Rokubacteriales_ge	0.009637031478336418	0.012564269679194728	0.01877916603944002	0.016709870388833502	0.022305653710247366	0.01774650845321852	0.00742315870867968	0.00986170936295625	0.01939276939276941	0.018254898676938552	0.017945178465785847	0.01961530478101434	0.008414345233232588	0.012418089151363162	0.010234654011169433	0.01182985149760886	0.011355284433338239	0.00931990576539725	0.011173031743430036	0.012999675008124805	0.015268258095013006	0.015169498885447124	0.013087205601527669	0.012671241064384242
Solirubrobacter	0.016509340811248475	0.016800637265551505	0.004591299111847054	0.005144566301096713	0.009570082449941111	0.009293289929644016	0.023429344674270273	0.01694627068691904	0.005747630747630747	0.005652319544464912	0.01232498521001776	0.0101363038815471	0.029382131089507976	0.027222716608688625	0.005752498741640899	0.006867786127791161	0.012641481699250338	0.013928081393843664	0.02660765994645684	0.020835590221355546	0.01094303947057434	0.010132298873867358	0.004455760661998727	0.004422980371530354
Xanthobacteraceae_unclassified	0.014100082941664333	0.013614309508291693	0.012720156555773028	0.009850448654037898	0.008539458186101299	0.008400714060695147	0.014884979702300382	0.017853094536386276	0.010573885573885614	0.009504270641433585	0.013672516926313038	0.012315782190548711	0.014377910301445992	0.00958660302564518	0.011696747441336485	0.00942073280356693	0.007386447155666605	0.010795557511585122	0.014697044200404285	0.015274618134546667	0.015173717797211089	0.010682337955591596	0.012577975811584895	0.010543428885647986
Bradyrhizobium	0.0040680911568387376	0.0036208269968860886	0.02084901399969893	0.017108673978065803	0.006846289752650177	0.006878084637194162	0.004716798762806882	0.004024030832010882	0.01776939276939277	0.02143694523530397	0.006277525800302373	0.006711409395973154	0.007815265637338998	0.005218024431680285	0.022362838858129	0.018086368703031173	0.007349698662354844	0.009630569290910503	0.0051904059443807025	0.004622106669555483	0.011203025289529663	0.012303505775410358	0.01965626989178867	0.020010997680923806
MB-A2-108_ge	0.01248074568505864	0.01263668621913245	0.0057203070901701	0.005663010967098709	0.017741460541813907	0.019006615562322794	0.009781558090083117	0.011051915665382004	0.005177255177255177	0.005987271813766536	0.019128377045947564	0.020099633294125813	0.007461264057947336	0.006957365908907048	0.006831092255698568	0.006831829132357699	0.005990004409819193	0.004867061899707461	0.020788941703545845	0.022641100639150653	0.011486646182935477	0.013229887386735376	0.0052450668364099305	0.00580964448801014
Deltaproteobacteria_unclassified	0.012046289347920515	0.010319356941125353	0.009671835014300781	0.009451645064805588	0.01177856301531214	0.012023521999369936	0.008196404407500472	0.00804806166402177	0.009520884520884546	0.010383520348350352	0.01166765266548348	0.013215249429184278	0.01026604580235823	0.010395599061564604	0.011433091249011283	0.01326813131494732	0.007937674555343222	0.008025474409092084	0.009971042998415551	0.00989419708951722	0.014322855116993627	0.013664128767043985	0.011508593252705241	0.010949864919788638
Alphaproteobacteria_unclassified	0.009637031478336397	0.007965819393149396	0.007601987054041836	0.007896311066799607	0.012146643109540646	0.012706080016801404	0.009317610670790621	0.01008841532532308	0.008731133731133746	0.010425389382013055	0.012620784855058194	0.013388223898152671	0.011709283010647345	0.009910201440012954	0.011457059993768118	0.012656862392578471	0.013376451565485836	0.013229088461438832	0.008905643883516348	0.01011085833965265	0.011250295438430659	0.013114089685319763	0.006441756842775303	0.007148492600473389
Micromonosporaceae_unclassified	0.00592440459733797	0.0062278224346440725	0.010349239801294607	0.010289132602193427	0.012882803297997647	0.014438727291819796	0.004600811907983759	0.005270913625028342	0.008599508599508606	0.00983922291073522	0.014001183198580165	0.014772019649899697	0.006807722680608882	0.0063506188819674805	0.010138779032142081	0.009061162849232317	0.015250624724386314	0.019002252310559943	0.006365076763372129	0.007258151879536353	0.009784920822500598	0.009871754045682198	0.00832590706556332	0.009587108805317133
Bacillales_unclassified	0.002567241992179783	0.002606995437757984	0.03676802649405392	0.03485543369890331	0.007140753828032974	0.007140606951590876	0.009433597525613756	0.009464973928814338	0.015926640926640964	0.015198459219561205	0.005685926510221511	0.006676814502179475	0.005582332598099284	0.005137124828088343	0.006255842381534474	0.0072992700729927	0.011722769366455985	0.011882879850881482	0.0029503360104900836	0.003286028960387101	0.00437248877333963	0.004081868974900846	0.008605983450031803	0.00865469672699451
Gemmatimonadaceae_genus	0.012520241715707554	0.010283148671156492	0.006435345476441362	0.0058225324027916265	0.008686690223792702	0.010395883650110247	0.012023970616663441	0.01099523917479031	0.007151632151632151	0.00674091441969519	0.008150923552225072	0.007749256209783433	0.02083163140266323	0.018728258231534674	0.005225186356990482	0.005069936356118082	0.006467734822872259	0.005747275221994983	0.011009124187291696	0.012133030007583152	0.00891042306783267	0.00949541151608141	0.005907065563335455	0.006192172520142496
Steroidobacter	0.014771515462695999	0.012564269679194728	0.004102062321240402	0.0054237288135593215	0.009054770318021202	0.007980678357660401	0.014305045428184804	0.01824982997052822	0.003115128115128115	0.0038100820633059787	0.007197791362650364	0.007576281740815056	0.019497317757263842	0.021236145942884883	0.0026365619232520798	0.002373161698608464	0.006982213729237101	0.00634271364589536	0.011227667595476151	0.012421911674430363	0.005648782793665799	0.007758445994847002	0.002062380649267982	0.003012408253042293
KD4-96_ge	0.008175678344326389	0.012129770439568397	0.005456871895228059	0.006580259222333004	0.011999411071849236	0.009975847947075497	0.008235066692441515	0.00935162094763093	0.005001755001755002	0.0038938201306313856	0.010385854203641628	0.00999792430637239	0.00590910328676851	0.008049510557398271	0.007478248364133169	0.00640034518715616	0.010399823607232106	0.009915344189297633	0.006856799431787141	0.009280323547466876	0.009714015599149141	0.008887473583649372	0.004481222151495863	0.004972864417720614
Gaiellales_unclassified	0.003752122911647375	0.004670866825983055	0.00888152942947464	0.008853439680957134	0.006183745583038865	0.007403129265987599	0.0053353953218635165	0.005554296077986861	0.008336258336258345	0.009755484843409806	0.00985998816801422	0.007610876634608728	0.006480951991939656	0.005258474233476258	0.00949162292370748	0.008485850922296931	0.004520064677348225	0.004426955238563702	0.013740916789597298	0.012855234174701215	0.007610493973055994	0.008105839099093888	0.010515595162316944	0.00910894876515168
Mycobacterium	0.0026067380228287046	0.003150119487290897	0.008655727833810026	0.008614157527417747	0.006478209658421672	0.006248031082642023	0.0027063599458728013	0.0030038540013602355	0.009784134784134788	0.009588008708759005	0.006343259054755798	0.006815194077354181	0.00615418130327043	0.00639106868376345	0.014477121833129597	0.014059185214483478	0.010142584154049682	0.009630569290910497	0.003360104900835928	0.003249918752031199	0.011273930512881114	0.009205917262542341	0.007867600254614894	0.0092763047792096
Planococcaceae_unclassified	0.0035151467277538605	0.0034035773770729233	0.01945657082643385	0.019501495513459623	0.00633097762073027	0.006563057859918092	0.005412719891745603	0.0042507367943776945	0.011275886275886278	0.01038352034835036	0.005422993492407808	0.006434650245623745	0.006562644664106962	0.005541622846048055	0.006351717360561827	0.006220560209988854	0.009811847714243718	0.009216351256892841	0.0026498388242364636	0.0023110533347777415	0.00862680217442685	0.007874243696262629	0.004812221514958625	0.0062878045281755815
Gemmataceae_unclassified	0.004858011769817136	0.005358823955391411	0.007940689447538748	0.008534396809571302	0.00846584216725559	0.009713325632678755	0.004832785617629997	0.005214237134436644	0.007985257985257987	0.008038854463238975	0.007657924143824339	0.008233584722894906	0.005881872396046074	0.0076450125394385655	0.006759186021428048	0.008413936931430005	0.006835219755989993	0.006601599917156405	0.006583620171556594	0.00823312750514573	0.006735996218388061	0.007555800017369661	0.005856142584341186	0.0062399885241590505
Rhizobiales_unclassified	0.008254670405624234	0.007965819393149396	0.00816649104320337	0.007417746759720843	0.003386336866902239	0.005512968602331193	0.008157742122559427	0.007367943776921349	0.005747630747630747	0.007745771227600057	0.006507592190889356	0.005881131944924927	0.006753260899164011	0.005339373837068203	0.0070707797032669335	0.0054654633058861595	0.005071292077024833	0.006446268154399778	0.006747527727694923	0.006969270212689139	0.007752304419758897	0.006687317256752456	0.009802673456397145	0.007961364668754632
Methyloligellaceae_genus	0.0026462340534776255	0.001991454848287349	0.009709468613578203	0.00909272183449651	0.007067137809187279	0.008295705134936469	0.0016238159675236808	0.0011335298118340512	0.011846261846261846	0.01214201976218389	0.007132058108196937	0.006780599183560507	0.0011981591917871633	0.0012943936574710785	0.009827185350303205	0.009888173744201935	0.006467734822872262	0.007947808527713776	0.005654810686772661	0.004585996461199581	0.008555896951075396	0.007671597718785282	0.009649904519414386	0.01147584096397064
Myxococcales_unclassified	0.008570638650815586	0.007277862263741038	0.004628932711124488	0.004905284147557332	0.010968786808009431	0.011025937204662384	0.005296733036922477	0.00668782588982091	0.005308880308880309	0.006489700217718967	0.010188654440281346	0.010101708987753436	0.0034038613403044415	0.0036404821616374096	0.003978811629634955	0.00435079644744885	0.007937674555343223	0.007585367747948333	0.005354313500519051	0.005452641461741247	0.007799574568659874	0.009379613814665785	0.0041756842775302365	0.004040452339397997
Subgroup_6_unclassified	0.008570638650815586	0.009305525381997248	0.0029354207436399233	0.0033898305084745788	0.00647820965842167	0.008085687283419084	0.009356272955731664	0.0065744729086375095	0.0032028782028782027	0.0035588678613297617	0.00644185893643593	0.005881131944924926	0.010020967785856308	0.012054040935199423	0.004074686608662303	0.0035956995433461575	0.004520064677348226	0.0043492893571853925	0.011418893077637523	0.00956920521431411	0.007232332781848247	0.007961091972324353	0.003590070019096118	0.002868960240992658
WD2101_soil_group_ge	0.004581539555274695	0.005648490115142298	0.007338551859099794	0.007337986041874385	0.005668433451118959	0.007193111414470215	0.0054513821766866335	0.006631149399229211	0.007283257283257283	0.0062803550494054524	0.00558732662854137	0.005293018750432433	0.006344797538327478	0.008696707386133814	0.006543467318616516	0.007658840027327312	0.00929736880787889	0.008310249307479218	0.005545538982680443	0.005705412920232562	0.005861498463720144	0.004689806907332885	0.005270528325907067	0.006192172520142499
Dongia	0.007662229945890438	0.005901948004924325	0.0018816799638717448	0.003150548354935195	0.0061101295641931685	0.006300535545521366	0.008196404407500482	0.009521650419406034	0.003685503685503685	0.0043125104672584146	0.008315256688358643	0.008579533660831664	0.014514064755058146	0.012296739745975248	0.0016059058987080849	0.0023372047031750024	0.008746141408202266	0.007274704222435086	0.00529967764847293	0.005633192503520747	0.008225005908768616	0.0085979793301103	0.0013749204328453216	0.0010758600903722475
IMCC26256_ge	0.005252972076306332	0.004417408936201028	0.0071503838627126216	0.007218344965104692	0.005962897526501764	0.005722986453848571	0.005722018171273914	0.0029471775107685325	0.0068006318006318	0.00795511639591358	0.006310392427529075	0.006261675776655361	0.00590910328676851	0.005177574629884316	0.006231873636777638	0.0067239581460573124	0.0030868734381890367	0.0033655215263934573	0.010517401518876679	0.00928032354746689	0.006499645473883233	0.006195177025736041	0.007358370464672186	0.006789872570349301
Nitrososphaeraceae_ge	0.024645523124925954	0.0335288579911652	0.0006397711877163932	0.00035892323030907274	0.0005889281507656066	0.00042003570303475793	0.023313357819447125	0.018079800498753112	0.0010968760968760969	0.0010885948752302795	0.00046013278117399596	0.000622708088286169	0.014323448520001093	0.012134940538791363	0.000527312384650416	0.0005753119269353853	0.0017271791856533882	0.0016309835089445208	0.005135770092334591	0.0053804210450294305	0.0003308910423067833	0.00028949425353906724	0.0008147676639083387	0.0008128720682812539
Pedomicrobium	0.007938702160432874	0.008798609602433196	0.004403131115459881	0.00506480558325025	0.005742049469964663	0.005722986453848576	0.008583027256910881	0.00793470868283836	0.004738504738504738	0.006029140847429241	0.006507592190889369	0.007334117484259323	0.0081964981074531	0.007847261548418413	0.004218499077203327	0.004602495415483082	0.004483316184036454	0.004685841509824735	0.0038791454952739985	0.003502690210522514	0.007705034270857951	0.007266305763830588	0.0035136855506047106	0.0036818323092739132
Rubrobacter	0.00971602353963426	0.008762401332464335	0.001806412765316875	0.0019142572283150547	0.0040488810365135455	0.0034652945500367534	0.007848443843031117	0.007367943776921339	0.003246753246753247	0.003307653659353543	0.005324393610727661	0.005846537051131252	0.013179751109658824	0.012660787962138988	0.003978811629634955	0.004027183488547697	0.007165956195795968	0.0073782587309395	0.008331967437032172	0.007835915213230786	0.0026707634129047512	0.0030975885128680172	0.002978994271164863	0.0030602242570588367
Microtrichales_genus	0.004463051463327934	0.003838076616699254	0.0015053439710973964	0.0011964107676969093	0.005668433451118962	0.00567048199096923	0.006224627875507439	0.006461119927454096	0.0015795015795015794	0.0016328923128454192	0.009958588049694347	0.011969833252611922	0.0159300710726248	0.012498988754955103	0.0009108123007598093	0.0007191399086692315	0.0021314126120829053	0.0023299764413493166	0.012347702562421457	0.011591376882244616	0.003876152209879462	0.003358133341053177	0.0007638446849140676	0.0008367800702895257
Subgroup_7_ge	0.0036336348197006183	0.0036570352668549495	0.003951527924130664	0.0048255234297108675	0.0038280329799764436	0.004410374881864957	0.005026097042335198	0.005497619587395151	0.01088101088101089	0.00988109194439792	0.0033195293498981143	0.0038054383173043655	0.004111864499087765	0.004570827602944747	0.004146592842932816	0.005105893351551544	0.010987799500220502	0.010303673596189169	0.0031415614926514767	0.0025638247932690565	0.004537934294493024	0.00460295863127117	0.005143220878421388	0.004446888373538625
Rhizobiaceae_unclassified	0.0038311149729452184	0.002824245057571149	0.005833207888002408	0.0065004985044865415	0.009128386336866905	0.008925758689488606	0.0037115793543398418	0.00396735434141918	0.006010881010881011	0.006364093116730866	0.005554460001314663	0.005742752369750224	0.004275249843422378	0.003235984143677696	0.00558471752834304	0.005896947251087699	0.004740555637218873	0.005281279933725115	0.0034693766049281537	0.0033582493770989057	0.006428740250531786	0.007063659786353241	0.0037428389560789305	0.00461424438759653
Actinobacteria_unclassified	0.003831114972945212	0.004598450286045333	0.0024838175523107056	0.0029910269192422773	0.005521201413427557	0.005512968602331189	0.003866228494104002	0.0040240308320108826	0.004431379431379431	0.004019427231619496	0.007263524617103775	0.008268179616688586	0.005500639925931977	0.005379823638864173	0.0036192804582823954	0.0038473985113803874	0.004556813170659999	0.0049188391539596735	0.008905643883516346	0.008883111255551962	0.007232332781848238	0.007700547144139195	0.004379376193507321	0.004040452339397994
Nordella	0.006200876811880406	0.0047070750959519155	0.005983742285112148	0.0057427716849451655	0.004711425206124852	0.004252861493226923	0.0030543205103421615	0.0037973248696440715	0.00544050544050544	0.006405962150393569	0.0036810622493919677	0.005569777900781845	0.007379571385780028	0.005743871855027911	0.005033436398935787	0.004135054474848082	0.005365280023519036	0.004323400730059285	0.0029503360104900836	0.004261004585996463	0.0071614275584968076	0.006947862084937614	0.005805219605346913	0.006216080522150764
11-24_ge	0.005410956198902011	0.007024404373959012	0.005080535902453709	0.005663010967098705	0.006772673733804471	0.007350624803108258	0.0032476319350473615	0.00311720698254364	0.006186381186381186	0.006154747948417349	0.005784526391901653	0.00515463917525773	0.004057402717642894	0.004651727206536689	0.006423623594832334	0.0069397001186580825	0.006063501396442745	0.005281279933725118	0.00319619734469759	0.0042971147943523655	0.004868825336799806	0.004487160929855543	0.003819223424570338	0.0035144762952160073
TK10_ge	0.004423555432679015	0.0033311608371352015	0.0036504591299111864	0.004466600199401799	0.006919905771495875	0.005722986453848571	0.004484825053160637	0.005327590115620048	0.004475254475254475	0.005484843409814097	0.005160060474594089	0.00515463917525773	0.004411404297034556	0.005137124828088346	0.003595311713525561	0.0040271834885476955	0.008525650448331621	0.00807725166334429	0.005463585204611272	0.0058137435453002664	0.004041597731032852	0.00503720001157977	0.005015913430935711	0.00514022043177852
Microvirga	0.006240372842529325	0.005648490115142298	0.001806412765316875	0.0025124626121635096	0.0040488810365135455	0.0043578704189856125	0.005915329595979121	0.006971208342779417	0.0025886275886275885	0.0032657846256908397	0.005028593965687238	0.004912474918701999	0.008441576123955014	0.008292209368174095	0.00534503008077467	0.00499802236525116	0.007790680582096131	0.00950112615527998	0.005408949352565155	0.004874878128046802	0.003167099976364926	0.004313464377732101	0.0022406110757479314	0.002725512228943027
Candidatus_Xiphinematobacter	0.0008294166436273155	0.00039829096965746975	0.004290230317627577	0.005623130608175474	0.004416961130742048	0.004515383807623647	0.0007345834138797603	0.0005100884153253231	0.007151632151632152	0.005777926645453022	0.007197791362650364	0.009375216218086213	0.002478011055741633	0.003519132756249495	0.006807123510941732	0.00819819495882924	0.003417609877995002	0.003805628187537215	0.0050811342402884785	0.00584985375365616	0.006003308910423066	0.005558289667950091	0.007281985996180776	0.009348028785234417
Burkholderiaceae_unclassified	0.006674829179667446	0.006155405894706351	0.003800993527020926	0.004187437686939184	0.005300353356890457	0.005250446287934472	0.005876667311038078	0.005610972568578561	0.0032467532467532465	0.002805225255401106	0.00440412804837967	0.004670310662146266	0.00541894725376467	0.004934875819108488	0.004242467821960164	0.004962065369817696	0.00867264442157872	0.007015817951174054	0.004288914385619846	0.0031776983353193943	0.00453793429449302	0.004747705758040704	0.003309993634627626	0.0033710282831663748
Armatimonadetes_genus	0.005094987953710654	0.005974364544862046	0.003085955140749663	0.003748753738783652	0.0072143698468786766	0.006195526619762671	0.004484825053160639	0.004760825209703017	0.0029835029835029833	0.003182046558365435	0.00552159337408794	0.005984916626305953	0.004738174985703782	0.006067470269395685	0.002636561923252077	0.004135054474848081	0.006026752903130964	0.00463406425557253	0.00743047587827133	0.0070414906294009386	0.004136138028834789	0.004487160929855543	0.003208147676639084	0.0034188442871829175
Defluviicoccus	0.006635333149018523	0.005576073575204577	0.0012419087761553515	0.0012761714855433698	0.002282096584216726	0.002310196366691169	0.01616083510535474	0.01898662434822034	0.0013162513162513164	0.0009211187405794674	0.0030565963320844016	0.0031827302290181963	0.012635133295210101	0.0106787476741364	0.0005033436398935787	0.000934881881270001	0.0024254005585770985	0.0022005333057187977	0.008796372179424135	0.008810890838840145	0.001134483573623257	0.0011869264395101757	0.0011712285168682369	0.0015062041265211466
Streptomyces	0.0037521229116473783	0.004634658556014194	0.004102062321240402	0.0029910269192422734	0.005373969375736159	0.004935419510658405	0.0071911849990334425	0.006121060983903877	0.0037293787293787295	0.004354379500921118	0.004075461776112535	0.0039092229986853935	0.004956022111483266	0.0052584742334762565	0.003906905395364445	0.003991226493114235	0.0054387770101425835	0.004634064255572527	0.004343550237665957	0.004369335211064169	0.00538879697471047	0.006079379324320413	0.003742838956078931	0.00473378439763789
Acidobacteriales_genus	7.899206129783957e-05	3.620826996886089e-05	0.013548095739876562	0.013718843469591228	0.0018404004711425207	0.0013651160348629634	0.0	0.0	0.011275886275886285	0.009881091944397923	0.001281798461841846	0.00131460596415969	0.00013615445361217767	0.0001213494053879136	0.007190623427051125	0.007586926036460392	0.003270615904747906	0.002873637610997489	0.0004644047423919576	0.000505542916982631	0.0028598440085086272	0.0028659931100367643	0.01227243793761934	0.014296985200946747
Paenibacillus	0.0030016983293179008	0.002606995437757984	0.004704199909679361	0.005184446660019945	0.004343345111896348	0.004357870418985612	0.001933114247052001	0.0018136476989344817	0.006756756756756756	0.007452687991961144	0.004535594557286527	0.005638967688369194	0.0013070827546769056	0.0016179920718388471	0.006926967234725914	0.008773506885764623	0.006173746876378067	0.004711730136950841	0.0015298038572911547	0.0012638572924565771	0.004585204443393992	0.005066149436933675	0.005525143220878423	0.007387572620556106
Entotheonellaceae_ge	0.004897507800466055	0.004815699905858498	0.005456871895228057	0.005862412761714857	0.005005889281507654	0.00488291504777906	0.003170307365165281	0.002777148038993425	0.004168129168129168	0.004647462736560038	0.005324393610727662	0.005846537051131252	0.002478011055741633	0.003195534341881726	0.004554061503799044	0.004890151378950774	0.0030501249448772615	0.003132523882258525	0.0025132491941211818	0.0032138085436752965	0.005270621602458044	0.005645137944011813	0.004710375556970083	0.005522748463910872
Haliangium	0.004660531616572534	0.004163951046419002	0.002709619147975314	0.0034695912263210393	0.004858657243816253	0.004200357030347578	0.00421418905857336	0.005384266606211751	0.003773253773253773	0.00393568916429409	0.004338394793926244	0.005120044281464053	0.006426490210494785	0.0065528678909473415	0.0027803743917930997	0.004278882456581925	0.005843010436572094	0.005022393662464084	0.004097688903458451	0.0033221391687430026	0.004750649964547379	0.005529340242596186	0.002240611075747932	0.002414708202835488
Gemmata	0.004305067340732257	0.004308784126294446	0.0036504591299111864	0.0047856430707876405	0.0058156654888103605	0.005775490916727916	0.003788903924221922	0.005327590115620046	0.0025886275886275885	0.0027633562217384043	0.005324393610727659	0.0066422196083858	0.004356942515589685	0.006431518485559425	0.002948155605090959	0.003020387616410771	0.005659267970013225	0.004867061899707463	0.0037425558651587145	0.004549886252843684	0.004088867879933821	0.00460295863127117	0.0021387651177593894	0.0022234441867693103
JG30-KF-CM45_ge	0.004147083218136577	0.006300238974581794	0.002596718350143009	0.002113659022931207	0.005447585394581858	0.0039903391788302005	0.0051420838971583185	0.007141237814554533	0.0015356265356265355	0.001842237481158934	0.005521593374087942	0.005811942157337575	0.0053917163630422356	0.0076854623412345325	0.002636561923252078	0.0029844306209773105	0.004299573717477583	0.0037797395604111136	0.0064197126154182434	0.007619253963095378	0.0030961947530134732	0.0036765770199461488	0.0018077657542966267	0.0019365481626700462
Bryobacter	0.0047395236778703725	0.003439785647041784	0.0034622911335240127	0.003868394815553345	0.002429328621908128	0.0032552766985193744	0.006069978735743277	0.005214237134436642	0.003422253422253422	0.0036007368949924658	0.003516729113258399	0.004013007680066421	0.006399259319772349	0.005218024431680288	0.00409865535341914	0.005357592319585772	0.0059532559165074205	0.006394490900147569	0.0030322897885592514	0.0037193514606579272	0.003852517135428979	0.003821324146715682	0.00323360916613622	0.00399263633538145
Subgroup_5_ge	0.0037521229116473783	0.002824245057571149	0.005795574288724974	0.007298105682951148	0.003018256772673734	0.0039903391788302005	0.0018557896771699209	0.001416912264792564	0.006318006318006318	0.007536426059286549	0.002826529941497404	0.0028021863972877595	0.0020423168041826647	0.0023865383059623007	0.00548884254931569	0.0065441731688900065	0.0033073643980596813	0.004323400730059287	0.0016937114134294928	0.001913841042862817	0.006192389506026939	0.007266305763830587	0.005525143220878422	0.005905276496043232
Elsterales_genus	0.0023697618389351863	0.0021362879281627925	0.004930001505343967	0.00494516450648056	0.0030918727915194353	0.003360285624278064	0.001971776531993041	0.0027204715484017224	0.007546507546507546	0.009127449338469262	0.003220929468217972	0.002940565972462464	0.0031587833238025213	0.0024674379095542434	0.006950935979482752	0.006831829132357698	0.005071292077024839	0.00398684857741994	0.0013385783751297604	0.0020582818762864257	0.0035216260931221943	0.00448716092985554	0.005907065563335456	0.006431252540225215
Rhodoplanes	0.005529444290848769	0.005829531464986603	0.004779467108234231	0.0052642073778664	0.0030918727915194345	0.003885330253071511	0.005799342741156002	0.0054976195873951495	0.003071253071253071	0.003893820130631385	0.004765660947873528	0.0031827302290181967	0.002886474416578166	0.0028719359275139553	0.004098655353419142	0.0036316565387796195	0.0036748493311774223	0.005151836798094598	0.0018849368955908869	0.0017694002094392086	0.004561569368943511	0.0038502735720695944	0.005143220878421388	0.004159992349439357
