"lhs","op","rhs","mi","epc"
"Normalized.PHAAO..FACS","~","NH4..mg.L.",0.457371209582198,0.123232664672267
"Normalized.PHAAO..FACS","~","TN..mg.L.",0.0617001423234683,0.0495939125486482
"Normalized.PHAAO..FACS","~","Richness",0.0082464114806768,-0.0094747603757669
"Normalized.PHAAO..FACS","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",0.357150668921346,-0.0183376849706976
"Normalized.PHAAO..FACS","~","warmed",5.48155157763047,-0.407217388870045
"Normalized.PHAAO..FACS","~","clipped",0.00274415992902982,-0.00555380800932212
"Normalized.PAO..FACS","~","NO3..mg.L.",5.49641266647479,-0.0994923127043535
"Normalized.PAO..FACS","~","NH4..mg.L.",0.659815761082098,-0.030989823748285
"Normalized.PAO..FACS","~","TN..mg.L.",4.54976419052795,-0.0891653397922313
"Normalized.PAO..FACS","~","Richness",3.81695095574592,-0.0426786192016289
"Normalized.PAO..FACS","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",0.0177930842757702,0.000856960347985258
"Normalized.PAO..FACS","~","warmed",5.09935159471093,0.0744985611754225
"Normalized.PAO..FACS","~","clipped",0.000404678884700021,-0.00040423583424671
"Normalized.PAO..Raman","~","NO3..mg.L.",0.391059203586086,0.0854002486469327
"Normalized.PAO..Raman","~","NH4..mg.L.",0.119681053836731,0.0424725645458375
"Normalized.PAO..Raman","~","TN..mg.L.",0.444522750477429,-0.0896884751744315
"Normalized.PAO..Raman","~","Richness",0.899673756643314,0.0666780077963092
"Normalized.PAO..Raman","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",0.963195705620216,0.0202899229344762
"Normalized.PAO..Raman","~","warmed",6.42179644164233,0.104774671876787
"Normalized.PAO..Raman","~","clipped",0.0370869133691174,0.00483592646383983
"Richness","~","Normalized.polyP..FACS",3.9882013963626,-0.76738076097191
"Richness","~","Normalized.PHAAO..FACS",0.240614819181438,0.178432220312282
"Richness","~","Normalized.PAO..FACS",5.31694084626329,-0.949303471901868
"Richness","~","Normalized.PAO..Raman",1.00170790077633,0.497838768514986
"Richness","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",0.721508907737223,0.239260164397332
"Richness","~","warmed",0.64114758098046,1.03398619556354
"Richness","~","clipped",0.9580379451064,0.76726617412525
"AP.Activity..nmol.MUB..g.dry.soil...hour.","~","warmed",5.3498998534991,0.152174072939546
"AP.Activity..nmol.MUB..g.dry.soil...hour.","~","clipped",0.0260159254485777,-0.00644178815449935
"warmed","~","TP..mg.P.kg.",4.15227008989848e-26,1.1424830174492e-14
"warmed","~","NO3..mg.L.",4.54051564446311e-25,2.81197257487266e-14
"warmed","~","NH4..mg.L.",6.50798601377991e-24,2.73265489917502e-13
"warmed","~","TN..mg.L.",3.38444007504719e-24,8.05032485150225e-14
"warmed","~","H2O..mg.gsoil.",7.46562095392056e-25,-6.80060027228277e-14
"warmed","~","pH",2.14740876863093e-13,1.14133356922833e-08
"warmed","~","Normalized.polyP..FACS",0.00199451268420747,-0.00349216359164851
"warmed","~","Normalized.PHAAO..FACS",0.000925838039055723,0.00462358082062732
"warmed","~","Normalized.PAO..FACS",6.6618308080041e-06,-0.000152954880757347
"warmed","~","Normalized.PAO..Raman",0.0470121855836071,0.00727509080195178
"warmed","~","Richness",0.112422489556552,0.0220764768853542
"warmed","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",0.487541231569577,-0.0506296303695897
"warmed","~","clipped",1.36308126698715e-25,4.92704715611233e-14
"clipped","~","TP..mg.P.kg.",5.30024758935348e-25,1.11127528251321e-13
"clipped","~","NO3..mg.L.",3.00097945448353e-25,-5.7653826264647e-14
"clipped","~","NH4..mg.L.",1.80362201939103e-25,-1.03028810939202e-13
"clipped","~","TN..mg.L.",2.14869391225873e-24,1.642372217003e-13
"clipped","~","H2O..mg.gsoil.",2.41647673480837e-26,2.38658853562115e-14
"clipped","~","pH",2.70400284670895e-15,3.04340272224151e-09
"clipped","~","Normalized.polyP..FACS",1.13077050736604,-0.132043976552688
"clipped","~","Normalized.PHAAO..FACS",0.00580528222832203,0.010458704538656
"clipped","~","Normalized.PAO..FACS",0.368485989924152,-0.0693951219588244
"clipped","~","Normalized.PAO..Raman",2.94466181782531,0.130674328502683
"clipped","~","Richness",0.806226716128696,0.0676829763123827
"clipped","~","AP.Activity..nmol.MUB..g.dry.soil...hour.",7.22486928132756,-0.214995202357569
"clipped","~","warmed",5.3091879033777e-26,-2.70480279229952e-14
